Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
Cer d18:1/C18:1,Cer,S2D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.66,778,644,1
Cer d18:1/C18:1,Cer,S3D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1162,698,1
Cer d18:1/C18:1,Cer,S4D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1882,728,1
Cer d18:1/C18:1,Cer,S5D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.66,1662,670,1
Cer d18:1/C18:1,Cer,S6D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1234,588,1
Cer d18:1/C18:1,Cer,S7D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1293,676,1
Cer d18:1/C18:1,Cer,S8D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.66,1245,728,1
Cer d18:1/C18:1,Cer,S9D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.66,1334,675,1
Cer d18:1/C18:1,Cer,S10D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.63,847,599,1
Cer d18:1/C18:1,Cer,S11D,564.7,1,264.4,1,Ion [264.400549/264.400549],0.64,803,699,1
Cer d18:1/C18:1,Cer,Blank_1,564.7,1,264.4,1,Ion [264.400549/264.400549],0.16,33,283,1
Cer d18:1/C18:1,Cer,Blank_2,564.7,1,264.4,1,Ion [264.400549/264.400549],1.21,22,308,1
Cer d18:1/C18:1,Cer,TQC_1,564.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1060,672,1
Cer d18:1/C18:1,Cer,TQC_2,564.7,1,264.4,1,Ion [264.400549/264.400549],0.66,1124,592,1
Cer d18:1/C18:1,Cer,TQC_3,564.7,1,264.4,1,Ion [264.400549/264.400549],0.66,1223,503,1
Cer d18:1/C18:1,Cer,TQC_4,564.7,1,264.4,1,Ion [264.400549/264.400549],0.65,999,646,1
Cer d18:1/C18:1,Cer,TQC_5,564.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1197,647,1
Cer d18:1/C18:1,Cer,TQC_6,564.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1056,622,1
Cer d18:1/C18:1,Cer,TQC_7,564.7,1,264.4,1,Ion [264.400549/264.400549],0.66,851,616,1
Cer d18:1/C18:1,Cer,TQC_8,564.7,1,264.4,1,Ion [264.400549/264.400549],0.66,1000,701,1
Cer d18:1/C18:1,Cer,TQC_9,564.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1148,702,1
Cer d18:1/C18:1,Cer,TQC_10,564.7,1,264.4,1,Ion [264.400549/264.400549],0.67,1093,670,1
Cer d18:1/C18:1,Cer,TQC_11,564.7,1,264.4,1,Ion [264.400549/264.400549],0.65,943,614,1
Cer d18:1/C18:1,Cer,TQC_12,564.7,1,264.4,1,Ion [264.400549/264.400549],0.64,889,698,1
Cer d18:1/C20:0,Cer,S1A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,3916,635,1
Cer d18:1/C20:0,Cer,S2A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1867,670,1
Cer d18:1/C20:0,Cer,S3A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,2143,625,1
Cer d18:1/C20:0,Cer,S4A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1646,533,1
Cer d18:1/C20:0,Cer,S5A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1771,612,1
Cer d18:1/C20:0,Cer,S6A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1471,639,1
Cer d18:1/C20:0,Cer,S7A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,2260,759,1
Cer d18:1/C20:0,Cer,S8A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,2053,528,1
Cer d18:1/C20:0,Cer,S9A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1839,767,1
Cer d18:1/C20:0,Cer,S10A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,2389,614,1
Cer d18:1/C20:0,Cer,S11A,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1857,586,1
Cer d18:1/C20:0,Cer,S1B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,705,559,1
Cer d18:1/C20:0,Cer,S2B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,962,612,1
Cer d18:1/C20:0,Cer,S3B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1053,474,1
Cer d18:1/C20:0,Cer,S4B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1224,682,1
Cer d18:1/C20:0,Cer,S5B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1034,672,1
Cer d18:1/C20:0,Cer,S6B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,938,686,1
Cer d18:1/C20:0,Cer,S7B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,985,699,1
Cer d18:1/C20:0,Cer,S8B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.64,991,503,1
Cer d18:1/C20:0,Cer,S9B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,980,587,1
Cer d18:1/C20:0,Cer,S10B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1221,583,1
Cer d18:1/C20:0,Cer,S11B,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,868,730,1
Cer d18:1/C20:0,Cer,S1C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,15978,695,1
Cer d18:1/C20:0,Cer,S2C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,15742,607,1
Cer d18:1/C20:0,Cer,S3C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,16485,605,1
Cer d18:1/C20:0,Cer,S4C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,14659,730,1
Cer d18:1/C20:0,Cer,S5C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,14189,680,1
Cer d18:1/C20:0,Cer,S6C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,15064,659,1
Cer d18:1/C20:0,Cer,S7C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,7918,640,1
Cer d18:1/C20:0,Cer,S8C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,14004,644,1
Cer d18:1/C20:0,Cer,S9C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,14395,624,1
Cer d18:1/C20:0,Cer,S10C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,12431,629,1
Cer d18:1/C20:0,Cer,S11C,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,12107,732,1
Cer d18:1/C20:0,Cer,S1D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,4767,626,1
Cer d18:1/C20:0,Cer,S2D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,2459,643,1
Cer d18:1/C20:0,Cer,S3D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5572,534,1
Cer d18:1/C20:0,Cer,S4D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.62,6943,616,1
Cer d18:1/C20:0,Cer,S5D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,7366,669,1
Cer d18:1/C20:0,Cer,S6D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,4653,659,1
Cer d18:1/C20:0,Cer,S7D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5071,713,1
Cer d18:1/C20:0,Cer,S8D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,7623,586,1
Cer d18:1/C20:0,Cer,S9D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,4624,700,1
Cer d18:1/C20:0,Cer,S10D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,4212,667,1
Cer d18:1/C20:0,Cer,S11D,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,3461,614,1
Cer d18:1/C20:0,Cer,Blank_1,594.7,1,264.4,1,Ion [264.400549/264.400549],0.77,31,450,1
Cer d18:1/C20:0,Cer,Blank_2,594.7,1,264.4,1,Ion [264.400549/264.400549],0.77,1,56,1
Cer d18:1/C20:0,Cer,TQC_1,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,6507,660,1
Cer d18:1/C20:0,Cer,TQC_2,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,6726,715,1
Cer d18:1/C20:0,Cer,TQC_3,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5561,614,1
Cer d18:1/C20:0,Cer,TQC_4,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5766,696,1
Cer d18:1/C20:0,Cer,TQC_5,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5269,476,1
Cer d18:1/C20:0,Cer,TQC_6,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5585,590,1
Cer d18:1/C20:0,Cer,TQC_7,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5633,530,1
Cer d18:1/C20:0,Cer,TQC_8,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5102,566,1
Cer d18:1/C20:0,Cer,TQC_9,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5194,599,1
Cer d18:1/C20:0,Cer,TQC_10,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,4822,642,1
Cer d18:1/C20:0,Cer,TQC_11,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5742,585,1
Cer d18:1/C20:0,Cer,TQC_12,594.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5208,585,1
Cer d18:1/C20:1,Cer,S1A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.66,964,674,1
Cer d18:1/C20:1,Cer,S2A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,650,506,1
Cer d18:1/C20:1,Cer,S3A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,562,534,1
Cer d18:1/C20:1,Cer,S4A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,607,761,1
Cer d18:1/C20:1,Cer,S5A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.66,716,673,1
Cer d18:1/C20:1,Cer,S6A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.65,750,587,1
Cer d18:1/C20:1,Cer,S7A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.64,554,562,1
Cer d18:1/C20:1,Cer,S8A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,708,585,1
Cer d18:1/C20:1,Cer,S9A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,548,560,1
Cer d18:1/C20:1,Cer,S10A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,683,652,1
Cer d18:1/C20:1,Cer,S11A,592.7,1,264.4,1,Ion [264.400549/264.400549],0.64,355,505,1
Cer d18:1/C20:1,Cer,S1B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.61,510,616,1
Cer d18:1/C20:1,Cer,S2B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,608,713,1
Cer d18:1/C20:1,Cer,S3B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,465,587,1
Cer d18:1/C20:1,Cer,S4B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.61,533,706,1
Cer d18:1/C20:1,Cer,S5B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.65,513,624,1
Cer d18:1/C20:1,Cer,S6B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.65,458,673,1
Cer d18:1/C20:1,Cer,S7B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,514,643,1
Cer d18:1/C20:1,Cer,S8B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,508,531,1
Cer d18:1/C20:1,Cer,S9B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,499,632,1
Cer d18:1/C20:1,Cer,S10B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,367,666,1
Cer d18:1/C20:1,Cer,S11B,592.7,1,264.4,1,Ion [264.400549/264.400549],0.61,764,674,1
Cer d18:1/C20:1,Cer,S1C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,2618,754,1
Cer d18:1/C20:1,Cer,S2C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,2554,725,1
Cer d18:1/C20:1,Cer,S3C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1996,711,1
Cer d18:1/C20:1,Cer,S4C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,2214,612,1
Cer d18:1/C20:1,Cer,S5C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,2706,698,1
Cer d18:1/C20:1,Cer,S6C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,3289,735,1
Cer d18:1/C20:1,Cer,S7C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1975,644,1
Cer d18:1/C20:1,Cer,S8C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,2009,674,1
Cer d18:1/C20:1,Cer,S9C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,2702,643,1
Cer d18:1/C20:1,Cer,S10C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1988,722,1
Cer d18:1/C20:1,Cer,S11C,592.7,1,264.4,1,Ion [264.400549/264.400549],0.65,2624,643,1
Cer d18:1/C20:1,Cer,S1D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.61,1296,713,1
Cer d18:1/C20:1,Cer,S2D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,903,616,1
Cer d18:1/C20:1,Cer,S3D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1599,692,1
Cer d18:1/C20:1,Cer,S4D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1845,735,1
Cer d18:1/C20:1,Cer,S5D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,2645,696,1
Cer d18:1/C20:1,Cer,S6D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1412,587,1
Cer d18:1/C20:1,Cer,S7D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1432,644,1
Cer d18:1/C20:1,Cer,S8D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1644,591,1
Cer d18:1/C20:1,Cer,S9D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1345,694,1
Cer d18:1/C20:1,Cer,S10D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,728,590,1
Cer d18:1/C20:1,Cer,S11D,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,846,626,1
Cer d18:1/C20:1,Cer,Blank_1,592.7,1,264.4,1,Ion [264.400549/264.400549],0.7,38,476,1
Cer d18:1/C20:1,Cer,Blank_2,592.7,1,264.4,1,Ion [264.400549/264.400549],0.69,0,112,1
Cer d18:1/C20:1,Cer,TQC_1,592.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1548,505,1
Cer d18:1/C20:1,Cer,TQC_2,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1747,618,1
Cer d18:1/C20:1,Cer,TQC_3,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1293,533,1
Cer d18:1/C20:1,Cer,TQC_4,592.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1625,591,1
Cer d18:1/C20:1,Cer,TQC_5,592.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1550,619,1
Cer d18:1/C20:1,Cer,TQC_6,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1541,703,1
Cer d18:1/C20:1,Cer,TQC_7,592.7,1,264.4,1,Ion [264.400549/264.400549],0.62,1621,778,1
Cer d18:1/C20:1,Cer,TQC_8,592.7,1,264.4,1,Ion [264.400549/264.400549],0.66,1257,758,1
Cer d18:1/C20:1,Cer,TQC_9,592.7,1,264.4,1,Ion [264.400549/264.400549],0.61,1291,632,1
Cer d18:1/C20:1,Cer,TQC_10,592.7,1,264.4,1,Ion [264.400549/264.400549],0.65,1371,558,1
Cer d18:1/C20:1,Cer,TQC_11,592.7,1,264.4,1,Ion [264.400549/264.400549],0.63,1307,557,1
Cer d18:1/C20:1,Cer,TQC_12,592.7,1,264.4,1,Ion [264.400549/264.400549],0.64,1609,559,1
Cer d18:1/C20:2,Cer,S1A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,6828,636,1
Cer d18:1/C20:2,Cer,S2A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,5390,626,1
Cer d18:1/C20:2,Cer,S3A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,4703,628,1
Cer d18:1/C20:2,Cer,S4A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,6878,735,1
Cer d18:1/C20:2,Cer,S5A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5583,791,1
Cer d18:1/C20:2,Cer,S6A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5361,581,1
Cer d18:1/C20:2,Cer,S7A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,5464,657,1
Cer d18:1/C20:2,Cer,S8A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,6184,757,1
Cer d18:1/C20:2,Cer,S9A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,4841,609,1
Cer d18:1/C20:2,Cer,S10A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,8514,747,1
Cer d18:1/C20:2,Cer,S11A,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,4521,682,1
Cer d18:1/C20:2,Cer,S1B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,3159,637,1
Cer d18:1/C20:2,Cer,S2B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,3624,692,1
Cer d18:1/C20:2,Cer,S3B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,5649,577,1
Cer d18:1/C20:2,Cer,S4B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,5276,602,1
Cer d18:1/C20:2,Cer,S5B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,4317,675,1
Cer d18:1/C20:2,Cer,S6B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,4622,601,1
Cer d18:1/C20:2,Cer,S7B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,3760,749,1
Cer d18:1/C20:2,Cer,S8B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,3441,655,1
Cer d18:1/C20:2,Cer,S9B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,3057,653,1
Cer d18:1/C20:2,Cer,S10B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,3033,700,1
Cer d18:1/C20:2,Cer,S11B,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,2845,605,1
Cer d18:1/C20:2,Cer,S1C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,18555,680,1
Cer d18:1/C20:2,Cer,S2C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,20150,703,1
Cer d18:1/C20:2,Cer,S3C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,18515,861,1
Cer d18:1/C20:2,Cer,S4C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,19561,651,1
Cer d18:1/C20:2,Cer,S5C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,24090,705,1
Cer d18:1/C20:2,Cer,S6C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,24390,743,1
Cer d18:1/C20:2,Cer,S7C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,12215,700,1
Cer d18:1/C20:2,Cer,S8C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,23907,695,1
Cer d18:1/C20:2,Cer,S9C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,21086,699,1
Cer d18:1/C20:2,Cer,S10C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,18774,639,1
Cer d18:1/C20:2,Cer,S11C,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,21654,591,1
Cer d18:1/C20:2,Cer,S1D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,8613,739,1
Cer d18:1/C20:2,Cer,S2D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,8214,651,1
Cer d18:1/C20:2,Cer,S3D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,17740,776,1
Cer d18:1/C20:2,Cer,S4D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,17420,815,1
Cer d18:1/C20:2,Cer,S5D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,17632,710,1
Cer d18:1/C20:2,Cer,S6D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,12714,838,1
Cer d18:1/C20:2,Cer,S7D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,13654,765,1
Cer d18:1/C20:2,Cer,S8D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,13123,673,1
Cer d18:1/C20:2,Cer,S9D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,9125,545,1
Cer d18:1/C20:2,Cer,S10D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.62,8107,581,1
Cer d18:1/C20:2,Cer,S11D,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,9061,702,1
Cer d18:1/C20:2,Cer,Blank_1,590.7,1,264.4,1,Ion [264.400549/264.400549],0.64,96,449,1
Cer d18:1/C20:2,Cer,Blank_2,590.7,1,264.4,1,Ion [264.400549/264.400549],0.76,22,189,1
Cer d18:1/C20:2,Cer,TQC_1,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,11881,753,1
Cer d18:1/C20:2,Cer,TQC_2,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,11623,843,1
Cer d18:1/C20:2,Cer,TQC_3,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,11409,582,1
Cer d18:1/C20:2,Cer,TQC_4,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,12033,647,1
Cer d18:1/C20:2,Cer,TQC_5,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,10901,690,1
Cer d18:1/C20:2,Cer,TQC_6,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,10703,634,1
Cer d18:1/C20:2,Cer,TQC_7,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,10759,687,1
Cer d18:1/C20:2,Cer,TQC_8,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,10224,814,1
Cer d18:1/C20:2,Cer,TQC_9,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,11378,628,1
Cer d18:1/C20:2,Cer,TQC_10,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,10104,635,1
Cer d18:1/C20:2,Cer,TQC_11,590.7,1,264.4,1,Ion [264.400549/264.400549],0.63,11206,731,1
Cer d18:1/C20:2,Cer,TQC_12,590.7,1,264.4,1,Ion [264.400549/264.400549],0.64,11652,732,1
Cer d18:1/C22:0,Cer,S1A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,40503,755,1
Cer d18:1/C22:0,Cer,S2A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.62,26341,828,1
Cer d18:1/C22:0,Cer,S3A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,20736,559,1
Cer d18:1/C22:0,Cer,S4A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.62,42533,613,1
Cer d18:1/C22:0,Cer,S5A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,26701,637,1
Cer d18:1/C22:0,Cer,S6A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,34652,751,1
Cer d18:1/C22:0,Cer,S7A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,28217,704,1
Cer d18:1/C22:0,Cer,S8A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.62,27551,693,1
Cer d18:1/C22:0,Cer,S9A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,29701,616,1
Cer d18:1/C22:0,Cer,S10A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,35270,672,1
Cer d18:1/C22:0,Cer,S11A,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,23584,789,1
Cer d18:1/C22:0,Cer,S1B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,9429,671,1
Cer d18:1/C22:0,Cer,S2B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,15700,647,1
Cer d18:1/C22:0,Cer,S3B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.62,20185,606,1
Cer d18:1/C22:0,Cer,S4B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.62,20874,620,1
Cer d18:1/C22:0,Cer,S5B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,17793,635,1
Cer d18:1/C22:0,Cer,S6B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.62,13740,541,1
Cer d18:1/C22:0,Cer,S7B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,10877,642,1
Cer d18:1/C22:0,Cer,S8B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,20618,616,1
Cer d18:1/C22:0,Cer,S9B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,19836,722,1
Cer d18:1/C22:0,Cer,S10B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,21282,639,1
Cer d18:1/C22:0,Cer,S11B,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,13467,594,1
Cer d18:1/C22:0,Cer,S1C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,101792,873,1
Cer d18:1/C22:0,Cer,S2C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,96834,821,1
Cer d18:1/C22:0,Cer,S3C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,95104,960,1
Cer d18:1/C22:0,Cer,S4C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,102525,688,1
Cer d18:1/C22:0,Cer,S5C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,86218,994,1
Cer d18:1/C22:0,Cer,S6C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,78156,939,1
Cer d18:1/C22:0,Cer,S7C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,44166,829,1
Cer d18:1/C22:0,Cer,S8C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,87252,771,1
Cer d18:1/C22:0,Cer,S9C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,77006,661,1
Cer d18:1/C22:0,Cer,S10C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,65137,614,1
Cer d18:1/C22:0,Cer,S11C,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,71175,931,1
Cer d18:1/C22:0,Cer,S1D,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,42267,794,1
Cer d18:1/C22:0,Cer,S2D,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,38520,700,1
Cer d18:1/C22:0,Cer,S3D,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,43369,808,1
Cer d18:1/C22:0,Cer,S4D,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,56558,794,1
Cer d18:1/C22:0,Cer,S5D,622.7,1,264.4,1,Ion [264.400549/264.400549],0.62,50480,744,1
Cer d18:1/C22:0,Cer,S6D,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,42852,841,1
Cer d18:1/C22:0,Cer,S7D,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,47600,772,1
Cer d18:1/C22:0,Cer,S8D,622.7,1,264.4,1,Ion [264.400549/264.400549],0.63,47997,817,1
