Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
LPC 24:1,LPC,S1C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.47,139312,5300,1
LPC 24:1,LPC,S2C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,143718,5996,1
LPC 24:1,LPC,S3C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.48,155077,8114,1
LPC 24:1,LPC,S4C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.9,140777,5267,1
LPC 24:1,LPC,S5C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.5,121058,5361,1
LPC 24:1,LPC,S6C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,139451,4400,1
LPC 24:1,LPC,S7C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,111967,5432,1
LPC 24:1,LPC,S8C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.91,127468,4699,1
LPC 24:1,LPC,S9C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.49,135436,5405,1
LPC 24:1,LPC,S10C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.51,196516,5908,1
LPC 24:1,LPC,S11C,606.4,1,184.1,1,Ion [184.100549/184.100549],5.48,149486,5241,1
LPC 24:1,LPC,S1D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.91,99563,4581,1
LPC 24:1,LPC,S2D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.93,125392,5404,1
LPC 24:1,LPC,S3D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.5,94566,4517,1
LPC 24:1,LPC,S4D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,100841,4901,1
LPC 24:1,LPC,S5D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.47,95553,4573,1
LPC 24:1,LPC,S6D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,82166,4070,1
LPC 24:1,LPC,S7D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.93,90228,4512,1
LPC 24:1,LPC,S8D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,110926,6572,1
LPC 24:1,LPC,S9D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,111297,5201,1
LPC 24:1,LPC,S10D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.47,135706,5206,1
LPC 24:1,LPC,S11D,606.4,1,184.1,1,Ion [184.100549/184.100549],5.47,150177,6774,1
LPC 24:1,LPC,Blank_1,606.4,1,184.1,1,Ion [184.100549/184.100549],5.18,1187,1286,1
LPC 24:1,LPC,Blank_2,606.4,1,184.1,1,Ion [184.100549/184.100549],5.17,2243,1310,1
LPC 24:1,LPC,TQC_1,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,88847,4905,1
LPC 24:1,LPC,TQC_2,606.4,1,184.1,1,Ion [184.100549/184.100549],5.91,91441,4624,1
LPC 24:1,LPC,TQC_3,606.4,1,184.1,1,Ion [184.100549/184.100549],5.91,92099,4690,1
LPC 24:1,LPC,TQC_4,606.4,1,184.1,1,Ion [184.100549/184.100549],5.9,91282,4650,1
LPC 24:1,LPC,TQC_5,606.4,1,184.1,1,Ion [184.100549/184.100549],5.91,103298,4531,1
LPC 24:1,LPC,TQC_6,606.4,1,184.1,1,Ion [184.100549/184.100549],5.9,116464,5190,1
LPC 24:1,LPC,TQC_7,606.4,1,184.1,1,Ion [184.100549/184.100549],5.91,117377,5788,1
LPC 24:1,LPC,TQC_8,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,117153,4662,1
LPC 24:1,LPC,TQC_9,606.4,1,184.1,1,Ion [184.100549/184.100549],5.91,122594,5008,1
LPC 24:1,LPC,TQC_10,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,124602,5455,1
LPC 24:1,LPC,TQC_11,606.4,1,184.1,1,Ion [184.100549/184.100549],5.92,135165,5193,1
LPC 24:1,LPC,TQC_12,606.4,1,184.1,1,Ion [184.100549/184.100549],5.94,129342,5600,1
LPC 26:0,LPC,S1A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.78,42539,9388,1
LPC 26:0,LPC,S2A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.78,54256,10204,1
LPC 26:0,LPC,S3A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.75,64994,17659,1
LPC 26:0,LPC,S4A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.76,38636,9997,1
LPC 26:0,LPC,S5A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.78,33440,8489,1
LPC 26:0,LPC,S6A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.78,39981,12591,1
LPC 26:0,LPC,S7A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.76,43260,8823,1
LPC 26:0,LPC,S8A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.77,53043,12295,1
LPC 26:0,LPC,S9A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.77,44433,9142,1
LPC 26:0,LPC,S10A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.78,46144,10315,1
LPC 26:0,LPC,S11A,636.5,1,184.1,1,Ion [184.100549/184.100549],5.75,67546,14622,1
LPC 26:0,LPC,S1B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.78,38647,10977,1
LPC 26:0,LPC,S2B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.75,35787,10250,1
LPC 26:0,LPC,S3B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.75,42439,8716,1
LPC 26:0,LPC,S4B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.77,48797,10736,1
LPC 26:0,LPC,S5B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.77,42524,4974,1
LPC 26:0,LPC,S6B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.76,44232,14293,1
LPC 26:0,LPC,S7B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.77,52169,12489,1
LPC 26:0,LPC,S8B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.78,37040,9791,1
LPC 26:0,LPC,S9B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.75,61166,13118,1
LPC 26:0,LPC,S10B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.76,31461,8335,1
LPC 26:0,LPC,S11B,636.5,1,184.1,1,Ion [184.100549/184.100549],5.77,51419,11811,1
LPC 26:0,LPC,S1C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.35,116670,15949,1
LPC 26:0,LPC,S2C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.34,127566,6658,1
LPC 26:0,LPC,S3C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,137881,14441,1
LPC 26:0,LPC,S4C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.38,98443,7889,1
LPC 26:0,LPC,S5C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.38,91037,10602,1
LPC 26:0,LPC,S6C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.35,93641,7060,1
LPC 26:0,LPC,S7C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,80814,5814,1
LPC 26:0,LPC,S8C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,88066,5971,1
LPC 26:0,LPC,S9C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,110699,9194,1
LPC 26:0,LPC,S10C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.37,141768,18128,1
LPC 26:0,LPC,S11C,636.5,1,184.1,1,Ion [184.100549/184.100549],5.35,119509,5567,1
LPC 26:0,LPC,S1D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,81189,13810,1
LPC 26:0,LPC,S2D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.35,79144,6816,1
LPC 26:0,LPC,S3D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.34,79864,9154,1
LPC 26:0,LPC,S4D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,81494,9904,1
LPC 26:0,LPC,S5D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.34,84622,8400,1
LPC 26:0,LPC,S6D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.35,75598,8968,1
LPC 26:0,LPC,S7D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,65125,10175,1
LPC 26:0,LPC,S8D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,74418,9912,1
LPC 26:0,LPC,S9D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,76491,8231,1
LPC 26:0,LPC,S10D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,95561,15902,1
LPC 26:0,LPC,S11D,636.5,1,184.1,1,Ion [184.100549/184.100549],5.36,100131,23228,1
LPC 26:0,LPC,Blank_1,636.5,1,184.1,1,Ion [184.100549/184.100549],5.66,504,2342,1
LPC 26:0,LPC,Blank_2,636.5,1,184.1,1,Ion [184.100549/184.100549],5.64,3653,4024,1
LPC 26:0,LPC,TQC_1,636.5,1,184.1,1,Ion [184.100549/184.100549],5.43,29875,7245,1
LPC 26:0,LPC,TQC_2,636.5,1,184.1,1,Ion [184.100549/184.100549],5.5,33880,7733,1
LPC 26:0,LPC,TQC_3,636.5,1,184.1,1,Ion [184.100549/184.100549],5.42,37065,10503,1
LPC 26:0,LPC,TQC_4,636.5,1,184.1,1,Ion [184.100549/184.100549],5.48,49925,10137,1
LPC 26:0,LPC,TQC_5,636.5,1,184.1,1,Ion [184.100549/184.100549],5.47,68049,10396,1
LPC 26:0,LPC,TQC_6,636.5,1,184.1,1,Ion [184.100549/184.100549],5.46,84562,15768,1
LPC 26:0,LPC,TQC_7,636.5,1,184.1,1,Ion [184.100549/184.100549],5.43,80446,17123,1
LPC 26:0,LPC,TQC_8,636.5,1,184.1,1,Ion [184.100549/184.100549],5.45,75114,14207,1
LPC 26:0,LPC,TQC_9,636.5,1,184.1,1,Ion [184.100549/184.100549],5.48,77642,13742,1
LPC 26:0,LPC,TQC_10,636.5,1,184.1,1,Ion [184.100549/184.100549],5.47,92208,10497,1
LPC 26:0,LPC,TQC_11,636.5,1,184.1,1,Ion [184.100549/184.100549],5.45,93822,12134,1
LPC 26:0,LPC,TQC_12,636.5,1,184.1,1,Ion [184.100549/184.100549],5.48,102580,7863,1
18:1(d7) Lyso PE,LPE,S1A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,52585,2098,1
18:1(d7) Lyso PE,LPE,S2A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,41325,1811,1
18:1(d7) Lyso PE,LPE,S3A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.4,41386,1761,1
18:1(d7) Lyso PE,LPE,S4A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,46552,1885,1
18:1(d7) Lyso PE,LPE,S5A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,40611,1936,1
18:1(d7) Lyso PE,LPE,S6A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,42524,2528,1
18:1(d7) Lyso PE,LPE,S7A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,39860,1877,1
18:1(d7) Lyso PE,LPE,S8A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,42948,2420,1
18:1(d7) Lyso PE,LPE,S9A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,37628,1890,1
18:1(d7) Lyso PE,LPE,S10A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,38211,2432,1
18:1(d7) Lyso PE,LPE,S11A,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,44273,1896,1
18:1(d7) Lyso PE,LPE,S1B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.4,36324,1978,1
18:1(d7) Lyso PE,LPE,S2B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,41052,1928,1
18:1(d7) Lyso PE,LPE,S3B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,40392,3222,1
18:1(d7) Lyso PE,LPE,S4B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,42816,2678,1
18:1(d7) Lyso PE,LPE,S5B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,41169,2348,1
18:1(d7) Lyso PE,LPE,S6B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,38042,1888,1
18:1(d7) Lyso PE,LPE,S7B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,44279,1989,1
18:1(d7) Lyso PE,LPE,S8B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,36556,1764,1
18:1(d7) Lyso PE,LPE,S9B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.39,42420,1956,1
18:1(d7) Lyso PE,LPE,S10B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,38810,1984,1
18:1(d7) Lyso PE,LPE,S11B,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,36817,1802,1
18:1(d7) Lyso PE,LPE,S1C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,38091,2516,1
18:1(d7) Lyso PE,LPE,S2C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,40194,2729,1
18:1(d7) Lyso PE,LPE,S3C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,41769,1896,1
18:1(d7) Lyso PE,LPE,S4C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,41629,1808,1
18:1(d7) Lyso PE,LPE,S5C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,42061,2256,1
18:1(d7) Lyso PE,LPE,S6C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,34659,2057,1
18:1(d7) Lyso PE,LPE,S7C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,39907,1907,1
18:1(d7) Lyso PE,LPE,S8C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,39180,1760,1
18:1(d7) Lyso PE,LPE,S9C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,41987,2081,1
18:1(d7) Lyso PE,LPE,S10C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,37175,1932,1
18:1(d7) Lyso PE,LPE,S11C,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,35184,1812,1
18:1(d7) Lyso PE,LPE,S1D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,38802,2135,1
18:1(d7) Lyso PE,LPE,S2D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,43908,2001,1
18:1(d7) Lyso PE,LPE,S3D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,40115,1936,1
18:1(d7) Lyso PE,LPE,S4D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.4,38995,2006,1
18:1(d7) Lyso PE,LPE,S5D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,43813,2381,1
18:1(d7) Lyso PE,LPE,S6D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,71048,2276,1
18:1(d7) Lyso PE,LPE,S7D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,42963,1801,1
18:1(d7) Lyso PE,LPE,S8D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,42928,2209,1
18:1(d7) Lyso PE,LPE,S9D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,49038,2179,1
18:1(d7) Lyso PE,LPE,S10D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,43922,2063,1
18:1(d7) Lyso PE,LPE,S11D,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,36212,2442,1
18:1(d7) Lyso PE,LPE,Blank_1,487.35,1,346.33,1,Ion [346.330549/346.330549],#N/A,#N/A,#N/A,#N/A
18:1(d7) Lyso PE,LPE,Blank_2,487.35,1,346.33,1,Ion [346.330549/346.330549],2.18,35,1167,1
18:1(d7) Lyso PE,LPE,TQC_1,487.35,1,346.33,1,Ion [346.330549/346.330549],2.7,29,653,1
18:1(d7) Lyso PE,LPE,TQC_2,487.35,1,346.33,1,Ion [346.330549/346.330549],2.78,40,1121,1
18:1(d7) Lyso PE,LPE,TQC_3,487.35,1,346.33,1,Ion [346.330549/346.330549],2.66,10,641,1
18:1(d7) Lyso PE,LPE,TQC_4,487.35,1,346.33,1,Ion [346.330549/346.330549],2.25,18,809,1
18:1(d7) Lyso PE,LPE,TQC_5,487.35,1,346.33,1,Ion [346.330549/346.330549],4.42,54,690,1
18:1(d7) Lyso PE,LPE,TQC_6,487.35,1,346.33,1,Ion [346.330549/346.330549],2.6,40,691,1
18:1(d7) Lyso PE,LPE,TQC_7,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,67,688,1
18:1(d7) Lyso PE,LPE,TQC_8,487.35,1,346.33,1,Ion [346.330549/346.330549],4.39,63,857,1
18:1(d7) Lyso PE,LPE,TQC_9,487.35,1,346.33,1,Ion [346.330549/346.330549],4.28,52,1072,1
18:1(d7) Lyso PE,LPE,TQC_10,487.35,1,346.33,1,Ion [346.330549/346.330549],4.4,89,954,1
18:1(d7) Lyso PE,LPE,TQC_11,487.35,1,346.33,1,Ion [346.330549/346.330549],4.1,25,645,1
18:1(d7) Lyso PE,LPE,TQC_12,487.35,1,346.33,1,Ion [346.330549/346.330549],4.41,99,644,1
LPE 16:0,Lyso-PE,S1A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.53,446002,4933,1
LPE 16:0,Lyso-PE,S2A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,374697,3955,1
LPE 16:0,Lyso-PE,S3A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.49,294191,3540,1
LPE 16:0,Lyso-PE,S4A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,459100,3026,1
LPE 16:0,Lyso-PE,S5A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,448765,4938,1
LPE 16:0,Lyso-PE,S6A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,402277,5576,1
LPE 16:0,Lyso-PE,S7A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,459246,12193,1
LPE 16:0,Lyso-PE,S8A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,340593,4267,1
LPE 16:0,Lyso-PE,S9A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,377254,4176,1
LPE 16:0,Lyso-PE,S10A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,373664,5894,1
LPE 16:0,Lyso-PE,S11A,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,408275,3145,1
LPE 16:0,Lyso-PE,S1B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,296352,3360,1
LPE 16:0,Lyso-PE,S2B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,375412,2976,1
LPE 16:0,Lyso-PE,S3B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,237052,3011,1
LPE 16:0,Lyso-PE,S4B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,325101,2694,1
LPE 16:0,Lyso-PE,S5B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,359653,2806,1
LPE 16:0,Lyso-PE,S6B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,308971,4357,1
LPE 16:0,Lyso-PE,S7B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.49,330404,3069,1
LPE 16:0,Lyso-PE,S8B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,345519,13135,1
LPE 16:0,Lyso-PE,S9B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,385044,3319,1
LPE 16:0,Lyso-PE,S10B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,414205,2594,1
LPE 16:0,Lyso-PE,S11B,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,314967,3134,1
LPE 16:0,Lyso-PE,S1C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,288021,4375,1
LPE 16:0,Lyso-PE,S2C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,237906,3844,1
LPE 16:0,Lyso-PE,S3C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,240605,2658,1
LPE 16:0,Lyso-PE,S4C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,252436,3446,1
LPE 16:0,Lyso-PE,S5C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,230579,5533,1
LPE 16:0,Lyso-PE,S6C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,337554,3027,1
LPE 16:0,Lyso-PE,S7C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,256327,1927,1
LPE 16:0,Lyso-PE,S8C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,312410,3182,1
LPE 16:0,Lyso-PE,S9C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,272547,13189,1
LPE 16:0,Lyso-PE,S10C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.53,282777,3922,1
LPE 16:0,Lyso-PE,S11C,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,353716,11626,1
LPE 16:0,Lyso-PE,S1D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,207906,3160,1
LPE 16:0,Lyso-PE,S2D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,232032,3712,1
LPE 16:0,Lyso-PE,S3D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,306593,3398,1
LPE 16:0,Lyso-PE,S4D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,248504,1882,1
LPE 16:0,Lyso-PE,S5D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,300696,2289,1
LPE 16:0,Lyso-PE,S6D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,246013,1827,1
LPE 16:0,Lyso-PE,S7D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,296213,2975,1
LPE 16:0,Lyso-PE,S8D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,319295,2568,1
LPE 16:0,Lyso-PE,S9D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,321310,2891,1
LPE 16:0,Lyso-PE,S10D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,278775,2422,1
LPE 16:0,Lyso-PE,S11D,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,267693,2658,1
LPE 16:0,Lyso-PE,Blank_1,454.31,1,313.29,1,Ion [313.290549/313.290549],4.49,132,1281,1
LPE 16:0,Lyso-PE,Blank_2,454.31,1,313.29,1,Ion [313.290549/313.290549],4.2,68,1328,1
LPE 16:0,Lyso-PE,TQC_1,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,314728,2472,1
LPE 16:0,Lyso-PE,TQC_2,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,329537,2857,1
LPE 16:0,Lyso-PE,TQC_3,454.31,1,313.29,1,Ion [313.290549/313.290549],4.49,311716,3302,1
LPE 16:0,Lyso-PE,TQC_4,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,295841,3456,1
LPE 16:0,Lyso-PE,TQC_5,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,359168,2737,1
LPE 16:0,Lyso-PE,TQC_6,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,321844,1886,1
LPE 16:0,Lyso-PE,TQC_7,454.31,1,313.29,1,Ion [313.290549/313.290549],4.5,344961,2108,1
LPE 16:0,Lyso-PE,TQC_8,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,370296,3192,1
LPE 16:0,Lyso-PE,TQC_9,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,324296,3602,1
LPE 16:0,Lyso-PE,TQC_10,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,361045,2527,1
LPE 16:0,Lyso-PE,TQC_11,454.31,1,313.29,1,Ion [313.290549/313.290549],4.52,328180,2910,1
LPE 16:0,Lyso-PE,TQC_12,454.31,1,313.29,1,Ion [313.290549/313.290549],4.51,314815,4053,1
LPE 16:1,Lyso-PE,S1A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,5589,1716,1
LPE 16:1,Lyso-PE,S2A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,7975,1718,1
LPE 16:1,Lyso-PE,S3A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,5496,1475,1
LPE 16:1,Lyso-PE,S4A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,7470,1363,1
LPE 16:1,Lyso-PE,S5A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,7679,1869,1
LPE 16:1,Lyso-PE,S6A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,7282,1887,1
LPE 16:1,Lyso-PE,S7A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,7612,1844,1
LPE 16:1,Lyso-PE,S8A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,6250,1538,1
LPE 16:1,Lyso-PE,S9A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,8482,1672,1
LPE 16:1,Lyso-PE,S10A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,8374,1772,1
LPE 16:1,Lyso-PE,S11A,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,7792,1591,1
LPE 16:1,Lyso-PE,S1B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,6476,1492,1
LPE 16:1,Lyso-PE,S2B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,9014,1621,1
LPE 16:1,Lyso-PE,S3B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,9538,1675,1
LPE 16:1,Lyso-PE,S4B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,10304,1825,1
LPE 16:1,Lyso-PE,S5B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,11074,1785,1
LPE 16:1,Lyso-PE,S6B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,8452,1527,1
LPE 16:1,Lyso-PE,S7B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,10083,1621,1
LPE 16:1,Lyso-PE,S8B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,13759,1828,1
LPE 16:1,Lyso-PE,S9B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,13571,1752,1
LPE 16:1,Lyso-PE,S10B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,17686,2053,1
LPE 16:1,Lyso-PE,S11B,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,12757,1776,1
LPE 16:1,Lyso-PE,S1C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.53,4166,1572,1
LPE 16:1,Lyso-PE,S2C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,4141,1613,1
LPE 16:1,Lyso-PE,S3C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,4581,1552,1
LPE 16:1,Lyso-PE,S4C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,3285,1587,1
LPE 16:1,Lyso-PE,S5C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,3419,1628,1
LPE 16:1,Lyso-PE,S6C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,4910,1529,1
LPE 16:1,Lyso-PE,S7C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,4140,1635,1
LPE 16:1,Lyso-PE,S8C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,5102,1620,1
LPE 16:1,Lyso-PE,S9C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,3735,1728,1
LPE 16:1,Lyso-PE,S10C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.55,4229,1672,1
LPE 16:1,Lyso-PE,S11C,452.294,1,311.274,1,Ion [311.274549/311.274549],4.54,6610,1541,1
